platform_State,platform_LGA,archetype,archetype_type,zero_dose_rate_pct,zero_dose_children,edu_mean_years_women_15_49,stunting_prev_u5,wasting_prev_u5,underweight_prev_u5,dpt1_3_dropout,poverty_rate,exclusive_breastfeeding,ors_coverage,anc4plus,delivery_hf,improved_water,travel_time_hc,relative_wealth_index,conflict_events,conflict_fatalities
Cross River,Calabar Municipal,5,Urban Slums (better-off urban core),4.79,319.0,7.899585329,0.303604294,0.076905565,0.180731587,0.165692558,0.203327,0.263261603629662,27.1075795243935,0.7220720563616071,0.561514071055821,0.9493692943028041,6.763154495594113,0.977125,48,38
Cross River,Calabar South,4,Peri-urban / Migrant Dense (transitional),17.75,1232.0,7.899585329,0.303604294,0.076905565,0.180731587,0.173634389,0.203327,0.219334053269067,27.1075795243935,0.6625226140022278,0.4019766747951508,0.6954284906387329,52.15338944966814,0.3835384615384616,10,5
Cross River,Etung,3,Riverine / Geographically Isolated,12.77,371.0,8.447435034,0.268438356,0.071990665,0.14588209,0.11394196,0.572614,0.23872398506523,30.7012871616343,0.5543727259482106,0.4437505045244771,0.1457947454144878,113.8999469482619,-0.4821,0,0
Cross River,Ikom,4,Peri-urban / Migrant Dense (transitional),8.04,477.0,8.911496277,0.237585162,0.073478435,0.140398666,0.117716856,0.595825,0.255547527020563,30.6456542260085,0.673366345857319,0.5364713836134526,0.3419180418315687,27.25671665947346,-0.3165935483870968,11,13
Cross River,Obanliku,3,Riverine / Geographically Isolated,10.05,400.0,7.599079402,0.244184468,0.065383597,0.132836299,0.125542909,0.669857,0.200879352909665,32.029748927107,0.5815801892961775,0.5739966256277902,0.4418447766985212,66.51190988149847,-0.3595050505050505,3,0
Cross River,Obubra,3,Riverine / Geographically Isolated,9.1,569.0,7.777154579,0.256490353,0.078712859,0.152685217,0.151564213,0.498212,0.246403693880288,28.9876619227648,0.5525501796177456,0.4203764029911586,0.3522633484431675,79.82789855072464,-0.2542441860465116,8,45
Cross River,Obudu,4,Peri-urban / Migrant Dense (transitional),9.1,533.0,7.994217413,0.237995988,0.069644763,0.138045108,0.131627087,0.453784,0.217157223803839,31.8197639349958,0.6844728257921007,0.6859699885050455,0.5438264740837945,25.31354690117253,-0.09020370370370372,4,4
Cross River,Odukpani,4,Peri-urban / Migrant Dense (transitional),18.27,1278.0,7.706762569,0.29902362,0.079585405,0.166075433,0.17773798,0.518643,0.230568610087915,27.9785498555875,0.5555418332417806,0.279924213886261,0.3848851124445598,30.31807905484247,-0.06820967741935484,8,15
Cross River,Ogoja,4,Peri-urban / Migrant Dense (transitional),10.48,652.0,7.927327718,0.234567528,0.074910111,0.143350999,0.139376147,0.413409,0.247099380986082,31.237967729387,0.6878919209519477,0.6047703991197559,0.7055900260193707,7.657818810842999,-0.2376837606837607,0,0
Cross River,Yakurr,4,Peri-urban / Migrant Dense (transitional),19.95,1419.0,8.066851751,0.248953782,0.078979923,0.150647982,0.172724829,0.591091,0.203911095120778,28.3528018224982,0.7240016771399457,0.6212375475012738,0.5822855493296748,30.52424738688431,-0.1946666666666667,8,12
Cross River,Yala,4,Peri-urban / Migrant Dense (transitional),15.55,1192.0,7.112768454,0.239159646,0.076157864,0.139091463,0.167486148,0.10741,0.273624596305275,30.0395806358879,0.641512944148137,0.5670454318706806,0.7061697886540339,9.321239721423211,-0.3297526315789474,10,39
Delta,Aniocha North,4,Peri-urban / Migrant Dense (transitional),12.01,487.0,8.515477361,0.195497435,0.073212489,0.110609701,0.251766273,0.0768256,0.226244099075469,24.1465206321292,0.6410101528825431,0.74148546416184,0.5294647216796875,7.170856409423356,-0.04483720930232558,4,3
Delta,Aniocha South,5,Urban Slums (better-off urban core),8.7,481.0,8.73386295,0.190917914,0.074571505,0.111303788,0.250352565,0.166212,0.208885112126321,23.7164244977543,0.7498445979884414,0.7676224005026896,0.6948763737913037,9.726745980575066,-0.1274516129032258,45,39
Delta,Bomadi,4,Peri-urban / Migrant Dense (transitional),16.38,549.0,7.722819896,0.240840172,0.071908188,0.129689434,0.200016461,0.285916,0.207755062268524,29.0927503386161,0.4457334435504416,0.2544853790946629,0.4415703234465226,25.71972977487664,-0.2081739130434783,3,7
Delta,Burutu,3,Riverine / Geographically Isolated,11.1,899.0,7.166620235,0.260564953,0.074506269,0.135027151,0.253340167,0.098678,0.17243964535773,27.8120352029602,0.3085199224537817,0.1494427713854559,0.1841575030622811,93.0976261883205,-0.195054347826087,16,35
Delta,Ethiope East,5,Urban Slums (better-off urban core),23.5,1839.0,9.170770374,0.203861614,0.085067745,0.130755018,0.243132318,0.060139,0.20752797621835,27.7214397917764,0.7536357879638672,0.5825224876403808,0.8810177803039551,6.972589557926829,0.07357142857142857,28,11
Delta,Ethiope West,5,Urban Slums (better-off urban core),19.44,1535.0,9.103872942,0.201637366,0.081272454,0.122452346,0.259140786,0.119072,0.246433335410818,29.540314716615,0.7623506590377452,0.6267285901446675,0.8271550023278524,11.32361696182944,0.2000769230769231,19,27
Delta,Ika North East,5,Urban Slums (better-off urban core),10.12,721.0,8.899280748,0.196969623,0.074312772,0.115655686,0.225903346,0.0509563,0.236577464019112,24.9348419296991,0.7672800766794305,0.8197619287591231,0.7706716437088815,11.9090910504578,0.03970454545454545,6,3
Delta,Ika South,5,Urban Slums (better-off urban core),6.37,415.0,9.244114022,0.188293324,0.074323784,0.116208534,0.202077505,0.0803257,0.253993525652468,25.5740099607533,0.779199198672646,0.8188438415527344,0.8220583263196444,6.345304081357758,0.1040192307692308,13,13
Delta,Isoko North,5,Urban Slums (better-off urban core),6.66,372.0,8.615169254,0.216944688,0.081262167,0.13614154,0.226952667,0.105873,0.187886052632136,26.8147880963736,0.7302734375,0.5484762191772461,0.8976019859313965,10.14455442266949,0.04196226415094339,17,9
Delta,Isoko South,5,Urban Slums (better-off urban core),16.85,1544.0,8.616012228,0.220125034,0.077245261,0.136302966,0.206143747,0.0801714,0.186964726954719,26.9753533000325,0.6232310485839844,0.4313265228271485,0.8216455841064453,15.04391686893204,-0.07596385542168674,9,22
Delta,Ndokwa East,5,Urban Slums (better-off urban core),16.2,652.0,8.148742942,0.207866793,0.075167599,0.123962375,0.2186665,0.0534494,0.216249581922832,24.829476253836,0.6071060751086084,0.5417773879577066,0.7127658451829001,30.70386941306483,-0.2971643835616439,7,9
Delta,Ndokwa West,5,Urban Slums (better-off urban core),10.63,621.0,8.834208748,0.199781526,0.081625976,0.126107472,0.236727769,0.0969094,0.195537179402929,25.0312148938414,0.75540036060771,0.7018818464435514,0.8370884129258452,10.90355669538551,-0.1618840579710145,15,17
Delta,Okpe,5,Urban Slums (better-off urban core),10.61,531.0,8.441226106,0.209182977,0.085068427,0.12485763,0.251081647,0.0710038,0.241409676192494,30.2340293892579,0.689566361276727,0.4764337037739001,0.7650449652420847,10.78509386312819,0.01661016949152542,11,6
Delta,Oshimili North,5,Urban Slums (better-off urban core),8.54,394.0,9.104361723,0.183237882,0.073515697,0.103417336,0.240836183,0.0670613,0.243261221837361,23.6414262255323,0.7380151748657227,0.7655718803405762,0.704408597946167,7.881394537019941,-0.1483428571428571,16,20
Delta,Oshimili South,5,Urban Slums (better-off urban core),6.21,363.0,10.43548184,0.164964167,0.076139469,0.099652598,0.236267171,0.0846155,0.267455892241954,22.5730395056283,0.7550919631431843,0.765973058240167,0.7509365739493534,14.66692205496274,0.23132,27,22
Delta,Patani,4,Peri-urban / Migrant Dense (transitional),17.72,465.0,8.374415188,0.229118785,0.069496579,0.127828482,0.179047946,0.104389,0.215697805545731,27.790483425443,0.4289571444193522,0.2352834542592367,0.5899531841278076,22.31900745738636,-0.03795833333333333,3,4
Delta,Sapele,5,Urban Slums (better-off urban core),9.04,613.0,8.726208509,0.215833304,0.079904704,0.12218177,0.254087172,0.0505884,0.273324388368626,30.2044552810334,0.6633023307436988,0.4793435959588914,0.6931028820219494,23.3158828125,-0.08370588235294119,29,23
Delta,Udu,5,Urban Slums (better-off urban core),11.65,647.0,8.896197192,0.211859523,0.083942666,0.123982062,0.240103036,0.0987203,0.224361604749882,29.9970842802199,0.7703720541561351,0.6106004153980928,0.9245318244485294,3.248138705166904,0.51936,28,26
Delta,Ughelli North,5,Urban Slums (better-off urban core),22.23,2777.0,8.728051681,0.220656407,0.084733541,0.135146897,0.238198129,0.117928,0.19272890755393,28.2731552396262,0.6931322441726434,0.523809401715388,0.8308455045105981,9.649926265309798,0.06888541666666666,98,95
Delta,Ughelli South,5,Urban Slums (better-off urban core),7.75,642.0,7.953074064,0.236202956,0.078862631,0.131681413,0.23914355,0.037753,0.205328697368203,28.8862375343481,0.5992449805850074,0.4087202889578683,0.6874828641376798,25.24385334759482,-0.06276623376623378,12,11
Delta,Ukwuani,5,Urban Slums (better-off urban core),11.79,547.0,9.763296517,0.183842838,0.080829272,0.120378435,0.225190736,0.0166406,0.216531626871273,25.1199298984523,0.7781236710086945,0.7371186287172379,0.8911549968104209,10.11124001409774,-0.02784375,20,25
Delta,Uvwie,5,Urban Slums (better-off urban core),6.39,470.0,10.63382567,0.185259219,0.083778004,0.109326961,0.231153532,0.171989,0.274333576426285,29.3395942015511,0.7574754194779829,0.6144202405756171,0.9127121838656339,3.775531797918655,0.6968,23,28
Delta,Warri North,3,Riverine / Geographically Isolated,10.83,574.0,6.522031244,0.277502706,0.072385968,0.145199686,0.279186424,0.257275,0.20069002770197,28.8441894238572,0.4062616308252295,0.2723845902022782,0.2657422152432529,132.303719754424,-0.186280701754386,4,2
Delta,Warri South,3,Riverine / Geographically Isolated,23.5,2856.0,9.305957872,0.205268658,0.082534608,0.115891788,0.238156236,0.858238,0.223260907832376,29.3408038169307,0.3945646983821218,0.2645032231400652,0.2762526535406346,113.0511949793673,0.15544,43,39
Delta,Warri South West,3,Riverine / Geographically Isolated,15.84,719.0,7.293142681,0.245528085,0.07860882,0.131258384,0.273296728,0.288232,0.201229447485801,27.8778084698932,0.2982911550870506,0.1813360234742523,0.1930008754935316,145.0420480769231,-0.1748448275862069,0,0
Ebonyi,Abakaliki,4,Peri-urban / Migrant Dense (transitional),5.03,374.0,8.471700039,0.198520407,0.084023295,0.129885896,0.208348059,0.747829,0.338443874762347,29.0547686445801,0.76270886471397,0.526961226212351,0.9049274043032998,2.684011210291839,0.1105652173913043,35,38
Ebonyi,Afikpo North,4,Peri-urban / Migrant Dense (transitional),5.68,443.0,8.195317556,0.238070727,0.081481359,0.150104158,0.236070092,0.64847,0.27916806190661,27.7590137203539,0.7542812710716611,0.6410973412649972,0.838054929460798,5.296907891167534,0.09556250000000001,6,12
Ebonyi,Afikpo South,4,Peri-urban / Migrant Dense (transitional),5.76,451.0,8.195317556,0.238070727,0.081481359,0.150104158,0.271693283,0.64847,0.238648568136784,27.7590137203539,0.7732956626198508,0.693572998046875,0.7014949682987097,6.592714825289462,-0.2271282051282051,12,16
Ebonyi,Ebonyi,4,Peri-urban / Migrant Dense (transitional),4.87,308.0,7.448823829,0.20588526,0.080861582,0.130618728,0.208839499,0.844616,0.323897182661027,28.8137278461203,0.7532387839423286,0.600931379530165,0.8524858686659071,3.268674118454392,-0.172016393442623,9,50
Ebonyi,Ezza North,4,Peri-urban / Migrant Dense (transitional),7.18,521.0,7.245030507,0.219926477,0.084430806,0.138333574,0.258772435,0.903956,0.27458827129177,28.1017106775815,0.7726270039876302,0.5966808319091796,0.9424578348795573,4.124414447731755,-0.195921875,9,16
Ebonyi,Ezza South,4,Peri-urban / Migrant Dense (transitional),6.95,461.0,7.664715372,0.223222051,0.08402225,0.141099558,0.257282934,0.914384,0.268535581869377,28.9413820769026,0.7575472126836362,0.5488457472428031,0.9210678598155146,2.295456478874553,-0.1300943396226415,6,10
Ebonyi,Ikwo,4,Peri-urban / Migrant Dense (transitional),4.69,501.0,7.494442202,0.241889315,0.08182521,0.148730369,0.224545005,0.676868,0.283158397479173,29.0512344545192,0.7413847263042743,0.5007359431340144,0.8552116980919471,3.759196495438453,-0.1371016949152543,10,15
Ebonyi,Ishielu,4,Peri-urban / Migrant Dense (transitional),5.28,400.0,7.216903364,0.219245019,0.075914283,0.119713737,0.251139202,0.579923,0.304369450402961,28.5658552657971,0.7679037094116211,0.6898337046305338,0.8436663309733073,5.390266623803054,-0.2733693693693694,23,40
Ebonyi,Ivo,4,Peri-urban / Migrant Dense (transitional),6.55,395.0,8.743324059,0.212480946,0.079220973,0.133652795,0.347737479,0.783522,0.28678464615688,27.0964222489804,0.78486391214224,0.7218976387610803,0.7826238045325646,5.323624320652174,0.08578787878787879,18,30
Ebonyi,Izzi,4,Peri-urban / Migrant Dense (transitional),11.62,1367.0,6.972148603,0.227584638,0.082108978,0.144508274,0.230329995,0.84278,0.280004664543114,28.6301541334926,0.6961669921875,0.4948435916176325,0.8027523861655707,3.519210694006963,-0.2698020304568527,17,28
Ebonyi,Ohaozara,4,Peri-urban / Migrant Dense (transitional),5.4,398.0,8.08117423,0.225456279,0.07921821,0.132583292,0.287259251,0.86209,0.289901194375703,28.382911743177,0.775671782316985,0.6652738783094618,0.853220056604456,4.148590452062201,-0.1482666666666667,13,6
Ebonyi,Ohaukwu,4,Peri-urban / Migrant Dense (transitional),6.27,609.0,7.271759808,0.21511949,0.078379641,0.129226613,0.228294431,0.807146,0.303268877889783,29.4158806056831,0.7611443655831474,0.6539251463753837,0.8678080013820103,3.519552085294302,-0.1665267175572519,39,134
Ebonyi,Onicha,4,Peri-urban / Migrant Dense (transitional),12.75,1499.0,7.980983997,0.224903002,0.077410447,0.125731907,0.278508587,0.215866,0.332401104981099,29.2805291786708,0.768247398170265,0.6223032667830184,0.8916967237317884,2.86266097895937,-0.2042739726027397,27,63
Edo,Akoko-Edo,5,Urban Slums (better-off urban core),1.0,117.0,7.816337085,0.230754979,0.069164635,0.120412255,0.195862995,0.13226,0.280382604128502,28.3368038302291,0.7659345927991366,0.8122202019942434,0.6846601787366365,12.73948749281196,-0.2413223684210526,23,25
Edo,Egor,5,Urban Slums (better-off urban core),1.54,235.0,10.25615706,0.180553898,0.074534747,0.118215644,0.195024824,0.159526,0.319902045529256,29.4419247046288,0.817046425559304,0.8131351470947266,0.9576070958917792,1.804398775100708,1.0455,20,13
Edo,Esan Central,5,Urban Slums (better-off urban core),11.98,564.0,8.54267864,0.208050804,0.07112983,0.118320111,0.162767053,0.171625,0.28819684185348,26.1891247474185,0.7844844394259982,0.8533556902850116,0.7431638505723741,4.89194061119519,-0.003297297297297299,5,7
Edo,Esan North East,5,Urban Slums (better-off urban core),9.53,520.0,8.598125252,0.195472205,0.070868678,0.111760094,0.15490877,0.150051,0.268847171933536,26.1390241163669,0.7234710057576498,0.8022350947062175,0.6861520131429036,6.591338785980811,0.01948717948717948,6,2
Edo,Esan South East,4,Peri-urban / Migrant Dense (transitional),10.47,779.0,8.388848065,0.207850762,0.071618411,0.113404125,0.184881781,0.179882,0.269204064550927,25.0157258882346,0.6130429709829935,0.7057158307331365,0.4216997565292731,12.77275408833126,-0.1957948717948718,8,2
Edo,Esan West,5,Urban Slums (better-off urban core),8.74,499.0,8.943550899,0.198662241,0.069681106,0.113959813,0.168346441,0.234214,0.289544562121269,26.8364174985683,0.7560568722811613,0.8318402550437234,0.5997878421436657,8.276970072457326,0.04007407407407406,10,3
Edo,Etsako Central,4,Peri-urban / Migrant Dense (transitional),6.83,288.0,7.629562995,0.231031813,0.071294978,0.116581376,0.197073883,0.22533,0.255805879806656,25.5034415473069,0.6550414889466529,0.6805138681449142,0.5659700281479779,12.21832892305108,-0.1616136363636363,3,0
Edo,Etsako East,5,Urban Slums (better-off urban core),10.94,721.0,7.520454124,0.231306538,0.071313908,0.118866793,0.207609123,0.222079,0.251473621404582,26.7651621315438,0.6844620955617804,0.7215524974622225,0.6232900117572985,16.7435526600346,-0.1278589743589743,11,12
Edo,Etsako West,5,Urban Slums (better-off urban core),2.31,205.0,8.563360523,0.210626352,0.071397915,0.116279677,0.178991414,0.176418,0.270890762873129,25.6997473434369,0.6720403035481771,0.7764758155459449,0.5694055708627852,10.19669211495056,-0.06003333333333334,39,48
Edo,Igueben,4,Peri-urban / Migrant Dense (transitional),14.38,452.0,8.286722265,0.203840204,0.070878284,0.116359,0.175801843,0.158422,0.264771183704758,25.6570575405581,0.7476606096540178,0.8250972747802734,0.5873200007847377,10.63809238649764,-0.1877073170731707,2,0
Edo,Ikpoba-Okha,5,Urban Slums (better-off urban core),18.38,3057.0,9.740176544,0.186545604,0.075293503,0.118202505,0.197713459,0.242132,0.31632467659208,28.9897393718932,0.749598503112793,0.6646938959757487,0.8782847086588542,24.40545560396635,0.3236493506493506,27,29
Edo,Oredo,5,Urban Slums (better-off urban core),17.24,2886.0,10.43336658,0.183351284,0.076353937,0.118897005,0.21268042,0.0694722,0.295974743642904,28.9460900040944,0.7488351075545602,0.6989630823550017,0.8657554958177649,19.69451090494792,0.3382972972972973,115,103
Edo,Orhionmwon,4,Peri-urban / Migrant Dense (transitional),15.71,1292.0,7.655931152,0.223984171,0.07892447,0.133430318,0.233616766,0.129995,0.205944473587263,26.7413586629593,0.7309933712607936,0.7057394228483501,0.6623452839098478,17.0102940255511,-0.1221103448275862,7,1
Edo,Ovia North East,4,Peri-urban / Migrant Dense (transitional),5.6,389.0,7.206794683,0.243953826,0.071690064,0.138166922,0.213951418,0.187835,0.26005409356826,28.1658433563071,0.6697428814776532,0.6196576898748224,0.3613111817991579,37.20772525380711,-0.28825,27,41
Edo,Ovia South West,4,Peri-urban / Migrant Dense (transitional),9.97,615.0,6.920920142,0.271219625,0.072939094,0.154594185,0.233743161,0.306794,0.236600928917754,27.7604174641854,0.6764765756572791,0.5657111070827096,0.2479475558161022,54.21094660547786,-0.3552122641509434,18,13
Edo,Owan East,4,Peri-urban / Migrant Dense (transitional),12.17,842.0,7.680826004,0.233046018,0.069230993,0.123055406,0.185479263,0.196604,0.269453527410035,25.7094227903543,0.6612676789488974,0.7642406994783426,0.4814104973515378,13.39838005514706,-0.3088532110091743,7,9
Edo,Owan West,4,Peri-urban / Migrant Dense (transitional),13.04,577.0,8.133148757,0.225024865,0.068086767,0.124215001,0.184299504,0.153124,0.285344507015143,26.2094323569294,0.6929088667327282,0.7577810848460478,0.3487046185661765,19.37089801198257,-0.2262857142857143,11,10
Edo,Uhunmwonde,4,Peri-urban / Migrant Dense (transitional),5.06,276.0,8.651540157,0.206203484,0.073464944,0.122926228,0.20102613,0.181694,0.306633965196538,28.0929506516533,0.7166078552719235,0.7392533768055051,0.3990226863890655,23.02774857405259,-0.08326050420168067,18,18
Ekiti,Ado Ekiti,5,Urban Slums (better-off urban core),20.45,2850.0,11.5212246,0.201104754,0.0750764,0.127808274,0.242604467,0.140753,0.398460864191762,28.2134955396924,0.8595314025878906,0.7638100844163161,0.8722556187556341,4.9313744663876,0.281452380952381,34,14
Ekiti,Aiyekire (Gbonyin),4,Peri-urban / Migrant Dense (transitional),8.37,550.0,9.193417372,0.237804783,0.067403575,0.125064985,0.210551828,0.100714,0.333891118053187,29.2931699113647,0.8691731503135279,0.7869343004728618,0.7204448298404091,6.009674169146826,-0.256734693877551,3,0
Ekiti,Efon,4,Peri-urban / Migrant Dense (transitional),12.7,492.0,9.447470538,0.248755892,0.074203982,0.141808449,0.253962246,0.0892168,0.345515536741773,30.5931344971551,0.8901421090830928,0.8211216304613196,0.8389307105022928,6.760357306985294,-0.2247272727272727,3,0
Ekiti,Ekiti East,4,Peri-urban / Migrant Dense (transitional),9.46,581.0,9.213637686,0.234584716,0.067753303,0.122075637,0.190086152,0.145008,0.32092750258141,30.1079482885199,0.8568278503417969,0.7452185821533203,0.7309598541259765,5.254171723300971,-0.254575,5,3
Ekiti,Ekiti South West,4,Peri-urban / Migrant Dense (transitional),8.33,611.0,9.02294091,0.248057926,0.073037396,0.140564371,0.241800434,0.134906,0.335087776867316,30.4484970684104,0.8783755620320638,0.8047495524088542,0.7885911305745442,7.254423389479905,-0.2554594594594595,1,0
Ekiti,Ekiti West,4,Peri-urban / Migrant Dense (transitional),6.98,556.0,8.952139461,0.252841359,0.073021543,0.142244365,0.256806812,0.185741,0.373361867934048,31.48961213092,0.8853040967668806,0.8044049399239677,0.8333611079624721,5.639628507653061,-0.1459090909090909,3,0
Ekiti,Emure,4,Peri-urban / Migrant Dense (transitional),11.25,471.0,8.900849301,0.233059142,0.068952715,0.124630887,0.180124752,0.0607356,0.352730702848917,28.7167123001915,0.869172884070355,0.8202036152715269,0.7071969405464504,6.178578546373907,-0.3597714285714286,5,3
Ekiti,Ido-Osi,4,Peri-urban / Migrant Dense (transitional),6.47,460.0,9.50454117,0.237785633,0.070308915,0.133932004,0.244350127,0.127208,0.326714874456125,30.9998983114565,0.8706920146942139,0.7528485457102457,0.9091892242431641,4.588666398948599,0.09513793103448275,2,1
Ekiti,Ijero,4,Peri-urban / Migrant Dense (transitional),15.18,1496.0,10.36297394,0.230824189,0.071021945,0.133085769,0.257412207,0.17458,0.376891051779997,31.5351265538126,0.8866418838500977,0.7978185653686524,0.846420415242513,5.078587532043457,-0.2157358490566038,3,1
Ekiti,Ikere,5,Urban Slums (better-off urban core),8.06,532.0,10.15592347,0.215971364,0.072330604,0.127849541,0.200347133,0.198131,0.359260643549407,27.3713872636017,0.858828617976262,0.7792496314415565,0.8173903685349685,8.776817078086609,-0.179,10,16
Ekiti,Ikole,4,Peri-urban / Migrant Dense (transitional),9.56,724.0,8.968023805,0.242452689,0.06818213,0.127498883,0.227662496,0.0721758,0.30508514830871,29.8365771010902,0.7462383323991802,0.605117959035954,0.641387079803037,12.86296712118392,-0.34940625,18,6
Ekiti,Ilejemeje,4,Peri-urban / Migrant Dense (transitional),16.17,312.0,9.810086251,0.243801751,0.071074683,0.138815795,0.244114387,0.130394,0.254469815496526,29.6434038194658,0.8492593765258789,0.7112628618876139,0.8883535067240397,5.028031412760416,-0.04169230769230768,4,2
Ekiti,Irepodun/Ifelodun,4,Peri-urban / Migrant Dense (transitional),9.94,580.0,9.653366964,0.230557656,0.07087685,0.13049534,0.238197737,0.193233,0.33536065742217,29.998328327873,0.8591012954711914,0.7560514450073242,0.8092692693074545,5.683922303636129,-0.09372727272727274,4,2
Ekiti,Ise/Orun,4,Peri-urban / Migrant Dense (transitional),9.06,458.0,8.900849301,0.233059142,0.068952715,0.124630887,0.192266953,0.0607356,0.351151127463345,28.7167123001915,0.866028673508588,0.8016847722670611,0.703439432031968,13.15719215341862,-0.405875,5,3
Ekiti,Moba,4,Peri-urban / Migrant Dense (transitional),8.23,531.0,9.952104389,0.241706376,0.074591257,0.140771072,0.235240448,0.12897,0.308140506381787,29.7826517384329,0.8563899993896484,0.740561234323602,0.8910954124049136,4.200477077536387,-0.05163636363636363,3,0
Ekiti,Oye,4,Peri-urban / Migrant Dense (transitional),8.09,495.0,9.244318366,0.239784238,0.069890545,0.132173606,0.24680123,0.654209,0.314174424582826,30.0693835360467,0.8093843248155382,0.6588486989339193,0.7675608317057292,10.40536031351461,-0.06123255813953488,8,2
Enugu,Abaji,4,Peri-urban / Migrant Dense (transitional),,,5.545741744,0.316404446,0.077062829,0.164152384,0.291330763,0.160867,0.212725793633588,32.497451570615,0.5235924452878116,0.4109763241885753,0.7663913683944874,12.21315696022727,-0.3152096774193549,48,37
Enugu,Abuja Municipal Area Council,4,Peri-urban / Migrant Dense (transitional),,,8.543669238,0.239896156,0.073747078,0.12507261,0.256290161,0.119634,0.294994565743683,37.1487910952556,,,,,,192,107
Enugu,Aninri,4,Peri-urban / Migrant Dense (transitional),9.09,511.0,8.084431377,0.20791006,0.076367495,0.12517777,0.295079772,0.417857,0.303431504212602,27.4689559096365,0.7851771672566732,0.7184203465779623,0.8228636423746745,5.588262811407342,-0.1327857142857143,6,3
Enugu,Awgu,4,Peri-urban / Migrant Dense (transitional),17.27,1406.0,8.946921397,0.176975184,0.075245082,0.114836889,0.239017878,0.410436,0.251564699689781,26.4494651943184,0.8252163478306361,0.8330819811139788,0.8025255475725447,6.813299391004774,0.006881355932203386,0,0
Enugu,Bwari,4,Peri-urban / Migrant Dense (transitional),,,7.832605442,0.258737621,0.071986127,0.128734633,0.291438056,0.228319,0.299204033591368,38.0624397714005,0.7329856327601841,0.6040658678327288,0.8105000632149832,7.25028476860687,-0.095993006993007,46,73
Enugu,Enugu East,5,Urban Slums (better-off urban core),12.27,1402.0,10.5319044,0.156989678,0.072552131,0.089777067,0.244705521,0.249965,0.288070839170862,28.5685124642306,0.8582579067775181,0.8463153839111328,0.9151559557233538,5.660598398520436,0.2759583333333334,24,23
Enugu,Enugu North,5,Urban Slums (better-off urban core),18.72,1870.0,10.59734848,0.154851407,0.070718901,0.087746068,0.249778218,0.338705,0.296626344684599,28.2206323193,0.9010519981384277,0.9233010155814034,0.9906155722481864,1.236661198163273,1.010888888888889,44,33
Enugu,Enugu South,5,Urban Slums (better-off urban core),3.53,289.0,9.953168629,0.154298318,0.071946654,0.093592673,0.235157502,0.228678,0.277627317044166,26.225202965509,0.8806530345569957,0.9033940055153586,0.979644775390625,2.071584138938849,0.6119375,20,34
Enugu,Ezeagu,4,Peri-urban / Migrant Dense (transitional),1.0,70.0,8.534534799,0.179103436,0.073420836,0.103372059,0.234021149,0.519778,0.22869835415559,25.2381559929684,0.8356040318806967,0.8368081251780192,0.8247183958689371,5.979586397058823,-0.0399873417721519,7,12
Enugu,Gwagwalada,4,Peri-urban / Migrant Dense (transitional),,,6.420787812,0.285351571,0.07794601,0.152098288,0.282349477,0.248652,0.230169941968849,33.7546081486201,0.5783085609549907,0.4691763635891587,0.8426096332606985,8.251530866920506,-0.188753164556962,51,27
Enugu,Igbo-Etiti,4,Peri-urban / Migrant Dense (transitional),15.33,1318.0,8.487098068,0.19449481,0.067549598,0.090176346,0.262492346,0.452726,0.248880361858954,29.8447583691016,0.8310782821090134,0.7796385729754413,0.8239768699363426,5.979884503086812,-0.03448,9,7
Enugu,Igbo-Eze North,4,Peri-urban / Migrant Dense (transitional),17.25,1842.0,8.102737234,0.200544834,0.06854251,0.106246929,0.24594469,0.512263,0.198454557525733,29.4088608662993,0.8707488133357122,0.8120873524592473,0.8652701011070838,1.519071418741531,0.0715909090909091,26,24
Enugu,Igbo-Eze South,4,Peri-urban / Migrant Dense (transitional),6.02,366.0,8.18462075,0.190497825,0.068925779,0.103220013,0.257234421,0.732411,0.181968166131827,29.2873187322631,0.8828506469726562,0.8172379662008846,0.9181736216825598,1.333813864087302,0.1436875,3,1
Enugu,Isi-Uzo,4,Peri-urban / Migrant Dense (transitional),5.82,357.0,7.478880416,0.208453387,0.068973149,0.102663546,0.233049148,0.526406,0.252529404325577,28.4915209546984,0.8012549301673626,0.7621498107910156,0.7960280056657463,4.943226952032852,-0.3175645161290322,49,93
Enugu,Kuje,4,Peri-urban / Migrant Dense (transitional),,,6.232546279,0.306337671,0.069832611,0.138951617,0.247800535,0.240305,0.233227175074937,33.6861923115863,0.7231124877929688,0.6588335673014323,0.8019919077555339,15.55416851051645,-0.3471135135135135,56,42
Enugu,Kwali,4,Peri-urban / Migrant Dense (transitional),,,6.059841444,0.297981643,0.073768477,0.149662189,0.286845654,0.193742,0.226248089015827,33.9811593761418,0.5997085571289062,0.4791615009307861,0.7993348121643067,11.99089748841113,-0.2989673202614379,37,19
Enugu,Nkanu East,4,Peri-urban / Migrant Dense (transitional),4.63,293.0,7.936367652,0.190667575,0.07494847,0.112732609,0.245576719,0.398656,0.273961221016085,27.4146302251905,0.8012137730916341,0.744632339477539,0.8192281723022461,6.347472393862346,-0.175008547008547,33,38
Enugu,Nkanu West,4,Peri-urban / Migrant Dense (transitional),5.59,340.0,9.206288461,0.160926668,0.07437846,0.105217067,0.223423467,0.524343,0.234343752844673,27.2068393268496,0.8426820581609552,0.846958420493386,0.8886004361239347,5.585898468113244,0.1895405405405405,12,9
